,Rank Insignia of the Islamic Revolutionary Guard Corps,Botany,Russell's teapot,I Am the Resurrection (album),Rolling hash,Brunei,The Patriotic Traitors,Nick Gillingham,Herbert M. Allison,Gordon Durie,I Vampiri,Rail transport in Great Britain,WWF WrestleMania Challenge,Jun of Gojoseon,HNoMS Ørnen (1829),John Shoop,Nuria Olivé,Emergence (Star Trek: The Next Generation),There Are Doors,Lake Mountain (Victoria),Variable darner,Patricia Davidson (Canadian politician),Alison Newman,Binary function,Arthur W. Hummel Jr.,H.E.A.R.,Claude Alvares,Embrace (novel),Reed frog,Alfonso III,List of naval ship classes in service,Brit milah,Adrian Lamo,Aomori Curling Club,Rotary vane pump,Red Water,Lory (disambiguation),Ernest C. Quigley,Avionics,Hindi cinema,Mike Junkin,Court of appeals (disambiguation),Isiro,Bishop,Now That's What I Call Music! 21,Tourism in the Isle of Man,Gauss (disambiguation),Service High School,Journal of Atmospheric and Oceanic Technology,Binary prefix
1977,0.0,0.22845034546820495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014274300990515,0.0,0.48369639328394953,0.0,0.0,0.0,0.3896907717934683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.0,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896907717934683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,0.0,0.0,0.0,0.0,0.0,0.3532738321829351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902373436450709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242447044002453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48369639328394953,0.0,0.0,0.0,0.6902373436450709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.5286395944018555,0.0,0.0
1980s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4009902908105449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533943858183973,0.0,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.5286395944018555,0.0,0.0
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014274300990515,0.0,0.0,0.0,0.0,0.0,0.5708866619455636,0.0,0.5657700620306311,0.0,0.0,0.0,0.0,0.0,0.0,0.19283733889688104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708866619455636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19283733889688104,0.45404903234480476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,0.0,0.0,0.0,0.0,0.0,0.3532738321829351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49173500523344804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,0.0,0.0,0.0,0.0,0.0,0.7990557759477825,0.0,0.0,0.0,0.5019484569686546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355582744101923,0.40966423487770554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45404903234480476,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.7227858761356333,0.32358882888418355
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019484569686546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505644410977801,0.0,0.48369639328394953,0.0,0.0,0.0,0.3896907717934683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33967301440533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0484894088004906,0.0,0.7955694815901645,0.0,0.4009902908105449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673927865678991,0.0,0.0,0.0,0.3896907717934683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.45404903234480476,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.32358882888418355
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242447044002453,0.47159660379207585,0.5019484569686546,0.0,0.0,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666406450891325,0.0,0.0,0.0,0.3896907717934683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856746777937621,0.9080980646896095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.471740951260662,0.0,0.5019484569686546,0.0,0.0,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,1.1395660109863146,0.0,0.0,0.0,0.0,0.0,0.0,0.8136648530271376,0.0,0.0,0.0,0.0,0.5708866619455636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44775443492798367,0.45404903234480476,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.0
1989,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,0.830908197676036,0.0,0.5019484569686546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355582744101923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19283733889688104,0.7196506897552428,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529967053656441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,1.3551529020762814,0.0,0.5019484569686546,0.0,0.0,0.8980760479394826,0.0,0.0,1.0218064543340362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48369639328394953,0.0,0.0,0.0,0.6902373436450709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.45404903234480476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990s,0.0,0.22845034546820495,0.0,0.0,0.0,0.22289097188242366,0.0,0.0,0.0,0.0,0.0,0.4009902908105449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569611658150943,0.0,0.0,0.0,0.0,0.0,0.0,0.7882154571465999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242447044002453,0.0,0.7955694815901645,0.0,0.0,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.0,0.0,0.6273242025234028,0.0,0.0,0.0,0.0,0.9673927865678991,0.0,0.0,0.0,0.8167541645622876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.32358882888418355
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5727341132007358,0.0,0.7955694815901645,0.34518556602831374,0.2529967053656441,0.5666228996148862,0.0,0.0,0.5109032271670181,1.4406842953544998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666406450891325,0.0,0.0,0.0,0.6902373436450709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.0,0.0,0.0,0.0,0.8377351398979275,0.0,0.0,0.0,0.0,0.0
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21725850774285,0.0,0.5019484569686546,0.0,0.4009902908105449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48369639328394953,0.0,0.0,0.0,0.6355582744101923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.0,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.0,0.0,0.0
1994,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,1.0484894088004906,0.0,0.5019484569686546,0.0,0.5874401581024294,0.0,0.0,0.0,0.5109032271670181,0.0,0.4737816518584268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902373436450709,0.0,0.3569611658150943,0.0,0.0,0.0,0.0,0.0,0.0,0.49847728978729466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
1995,0.0,0.0,0.43416699539776776,0.0,0.0,0.22289097188242366,0.0,0.5242447044002453,0.0,0.0,0.0,0.7102515460725985,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49173500523344804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49847728978729466,0.45404903234480476,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.32358882888418355
1996,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,0.830908197676036,0.0,0.7955694815901645,0.0,0.2529967053656441,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48369639328394953,0.0,0.0,0.0,0.49173500523344804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856746777937621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6471776577683671
1997,0.0,0.22845034546820495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059934107312882,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355582744101923,0.2584693547584304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413628525086492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,0.0,0.36208523084389815,0.0,0.0,0.0,0.0,0.0,0.0,0.47159660379207585,1.1654882244208795,0.0,0.7102515460725985,0.0,0.0,0.0,0.5109032271670181,0.0,0.4737816518584268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355582744101923,0.2584693547584304,0.3569611658150943,0.0,0.0,0.0,0.0,0.0,0.0,0.6671075874337462,0.0,0.0,0.5894171058033515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,0.0,0.0,0.0,0.0,0.0,0.3532738321829351,0.0,0.0,0.47159660379207585,0.5019484569686546,0.0,0.2529967053656441,0.0,0.0,0.0,0.809762456557146,0.0,0.0,0.0,0.0,0.0,0.0,0.7604547789170577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7793815435869366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19283733889688104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364649883178894
19th,0.0,0.5304452754293489,0.0,0.0,0.0,0.22289097188242366,0.0,0.0,0.0,0.0,0.34518556602831374,0.5059934107312882,0.0,0.0,0.0,0.0,0.0,0.0,0.44084431037912425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584693547584304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26762569064748004,0.0,0.5859072126894885,0.0,0.0,0.0,0.0
1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24586750261672402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49173500523344804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896907717934683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
1mr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24586750261672402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584693547584304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.0,0.0,0.0
1y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896907717934683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896907717934683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.5304452754293489,0.43416699539776776,0.0,1.0344031293609248,0.6257340669963251,0.0,1.0484894088004906,0.47159660379207585,1.409147471290172,0.0,0.8752248019529738,0.0,0.0,0.0,0.0,0.0,0.4737816518584268,0.0,0.0,0.0,0.6273242025234028,0.0,1.0818650635156015,0.0,0.0,0.48369639328394953,0.0,0.0,0.0,2.3118950833114127,0.6001472564810082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49847728978729466,0.45404903234480476,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.5286395944018555,0.0,1.4836426460862564
20,0.0,0.22845034546820495,0.0,0.0,0.0,0.4457819437648473,0.0,0.0,0.0,0.5019484569686546,0.0,0.653986996176189,0.0,0.0,0.0,0.0,0.7203421476772499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4402871576482479,0.0,0.5657700620306311,0.0,0.0,0.0,0.0,0.0,0.33967301440533,0.44775443492798367,0.45404903234480476,0.0,0.0,0.4241766839058565,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.661816395352072,0.0,0.0,0.0,0.2529967053656441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444273290272446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856746777937621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5128761594337059
2000,0.0,0.22845034546820495,0.0,0.0,0.0,0.4457819437648473,0.0,0.0,0.47159660379207585,1.0038969139373093,0.0,0.5874401581024294,0.0,0.0,0.0,0.809762456557146,0.0,0.0,0.0,0.0,0.0,0.6273242025234028,0.0,0.0,0.0,0.5133653652101681,0.0,0.0,0.0,0.0,0.6355582744101923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413628525086492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
2000s,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6641445638582555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7580312293231494,0.0,0.0,0.0,0.6405917738248647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000td,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24586750261672402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019484569686546,0.34518556602831374,0.4009902908105449,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.0,0.0,0.6273242025234028,0.0,0.0,1.011288821955602,0.5133653652101681,0.0,1.328289127716511,0.0,0.0,0.3896907717934683,0.0,0.5657700620306311,0.0,0.0,0.0,0.0,0.0,0.0,0.7135829479946527,0.0,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
2002,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,0.0,0.9431932075841517,0.0,0.0,0.5059934107312882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604547789170577,0.0,0.0,0.0,0.48369639328394953,0.0,0.0,0.0,0.6355582744101923,0.0,0.7139223316301886,0.0,0.0,0.0,0.0,0.0,0.0,0.5413628525086492,0.0,0.0,0.0,0.26762569064748004,0.0,0.0,0.0,0.5286395944018555,0.0,0.32358882888418355
2003,0.0,0.0,0.43416699539776776,0.0,0.0,0.0,0.0,0.0,0.47159660379207585,0.0,0.0,0.653986996176189,0.0,0.0,0.0,0.809762456557146,0.0,0.0,0.0,0.0,0.0,0.0,0.47979354626437637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49173500523344804,0.0,0.7139223316301886,0.0,0.0,1.236295686039473,0.0,0.0,0.0,0.578512016690643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
2004,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,0.0,0.0,0.0,0.0,0.7102515460725985,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.49924348462625306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902373436450709,0.0,0.7139223316301886,0.7531979068350257,0.0,0.0,0.0,0.0,0.0,0.49847728978729466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.5128761594337059
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47159660379207585,0.0,0.0,0.5874401581024294,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.49924348462625306,0.0,0.0,0.47979354626437637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896907717934683,0.2584693547584304,0.0,0.7531979068350257,0.0,0.0,0.0,0.0,0.5383689903393651,0.6405917738248647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.7513499929778851
2006,0.0,0.0,0.43416699539776776,0.790576200742453,0.0,0.22289097188242366,0.0,0.0,0.0,0.0,0.0,0.653986996176189,0.0,0.0,0.0,0.809762456557146,0.0,0.0,0.0,0.0,0.0,1.2546484050468056,0.47979354626437637,0.0,0.0,0.0,0.48369639328394953,0.0,0.0,0.0,0.6902373436450709,0.2584693547584304,0.5657700620306311,1.193790437955183,0.0,0.0,0.0,0.0,0.33967301440533,0.7135829479946527,0.0,0.0,0.0,0.4241766839058565,0.8377351398979275,0.0,0.0,0.5286395944018555,0.0,0.5128761594337059
2007,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,0.0,0.0,0.0,0.0,0.5874401581024294,0.0,0.0,0.0,0.5109032271670181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136648530271376,0.48369639328394953,0.0,0.0,0.0,0.737602507850172,0.0,0.5657700620306311,1.193790437955183,0.0,0.0,0.0,0.0,0.33967301440533,0.7135829479946527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513499929778851
2008,0.0,0.0,0.0,0.0,0.0,0.3532738321829351,0.0,0.0,0.9431932075841517,0.0,0.0,0.5059934107312882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47979354626437637,0.0,0.0,0.5133653652101681,0.0,0.0,0.0,0.0,0.6902373436450709,0.0,0.0,1.193790437955183,0.0,0.0,0.0,0.0,0.0,0.578512016690643,0.45404903234480476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
2009,0.0,0.0,0.0,0.0,0.0,0.5761648040653587,0.0,0.0,0.47159660379207585,0.0,0.0,0.7589901160969323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159207473143164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49173500523344804,0.0,0.5657700620306311,0.7531979068350257,0.0,0.0,0.0,0.0,0.0,0.3856746777937621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.32358882888418355
200m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242447044002453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24586750261672402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.4457819437648473,0.0,0.0,0.7474629324778929,1.0038969139373093,0.0,0.2529967053656441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47979354626437637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24586750261672402,0.0,1.0021166858344255,1.5063958136700515,0.0,0.0,0.0,0.0,0.0,0.44775443492798367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.0
2010s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529967053656441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056399508904136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,0.0,0.0,0.0,0.4454931794135098,0.22289097188242366,0.0,0.0,0.0,0.0,0.0,0.4009902908105449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6273242025234028,0.0,0.0,0.0,0.0,0.48369639328394953,0.0,0.0,0.0,0.6355582744101923,0.2584693547584304,0.5657700620306311,0.0,0.0,0.0,0.0,0.0,0.0,0.44775443492798367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,0.0,0.0,0.0,0.0,0.0,0.22289097188242366,0.0,0.0,0.0,0.7955694815901645,0.0,0.5059934107312882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5133653652101681,0.0,0.0,0.0,0.0,0.6355582744101923,0.40966423487770554,0.0,0.0,0.0,0.0,0.6921413437459312,0.0,0.0,0.578512016690643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32358882888418355
2013,0.0,0.0,0.0,0.0,0.0,0.3532738321829351,0.0,0.0,0.9431932075841517,0.5019484569686546,0.34518556602831374,0.653986996176189,0.0,0.0,0.0,0.809762456557146,0.0,0.0,0.0,0.0,0.0,0.0,0.47979354626437637,0.0,0.0,0.5133653652101681,0.0,0.0,0.0,0.0,0.5708866619455636,0.2584693547584304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856746777937621,0.45404903234480476,0.0,0.0,0.0,0.0,0.0,0.0,0.5286395944018555,0.0,0.0
